open_time,close_time,open,high,low,close,volume,quote_asset_volume,num_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,open_timestamp,close_timestamp
2023-01-28 11:00:00,2023-01-28 11:59:59.999,22998.24000000,23012.57000000,22947.00000000,22974.47000000,6401.44743000,147163167.79353100,182432,3118.96774000,71705275.96295350,0,1674900000000,1674903599999
2023-01-28 10:00:00,2023-01-28 10:59:59.999,22978.87000000,23017.27000000,22905.00000000,22998.60000000,7184.53854000,165121493.72501100,202160,3600.99370000,82765952.12338130,0,1674896400000,1674899999999
2023-01-28 09:00:00,2023-01-28 09:59:59.999,22991.86000000,23016.79000000,22953.04000000,22978.64000000,6319.79371000,145264941.89594670,186098,3138.61307000,72146043.89456450,0,1674892800000,1674896399999
2023-01-28 08:00:00,2023-01-28 08:59:59.999,23038.68000000,23043.49000000,22951.01000000,22991.51000000,6640.78630000,152688154.53765570,195488,3205.62869000,73705898.59133240,0,1674889200000,1674892799999
2023-01-28 07:00:00,2023-01-28 07:59:59.999,23066.94000000,23081.00000000,23010.00000000,23038.21000000,5857.53326000,134965634.68359650,175981,2868.96961000,66106132.10922820,0,1674885600000,1674889199999
2023-01-28 06:00:00,2023-01-28 06:59:59.999,23092.24000000,23110.00000000,23021.74000000,23066.38000000,7041.63263000,162393435.04352930,185729,3851.39658000,88819562.91302050,0,1674882000000,1674885599999
2023-01-28 05:00:00,2023-01-28 05:59:59.999,23117.44000000,23133.40000000,23079.09000000,23092.24000000,5188.32631000,119881266.82720200,155715,2499.76031000,57761155.74102650,0,1674878400000,1674881999999
2023-01-28 04:00:00,2023-01-28 04:59:59.999,23086.84000000,23147.33000000,23080.20000000,23117.44000000,4581.76081000,105863536.53652420,140318,2397.41142000,55395833.08394120,0,1674874800000,1674878399999
2023-01-28 03:00:00,2023-01-28 03:59:59.999,23091.12000000,23127.49000000,23067.80000000,23086.84000000,5273.90619000,121807314.80483870,157611,2578.34777000,59551089.24233820,0,1674871200000,1674874799999
2023-01-28 02:00:00,2023-01-28 02:59:59.999,23151.27000000,23172.30000000,23072.70000000,23090.53000000,6212.30453000,143612146.81170480,199186,3033.07066000,70117660.33167270,0,1674867600000,1674871199999
2023-01-28 01:00:00,2023-01-28 01:59:59.999,23074.16000000,23189.00000000,23042.54000000,23151.84000000,8247.18867000,190599365.52531840,249140,4094.82961000,94643372.86944000,0,1674864000000,1674867599999
2023-01-28 00:00:00,2023-01-28 00:59:59.999,23007.40000000,23083.08000000,23005.09000000,23074.16000000,5437.61061000,125368308.00126710,169542,2801.72884000,64596276.31265290,0,1674860400000,1674863999999
2023-01-27 23:00:00,2023-01-27 23:59:59.999,23080.88000000,23100.09000000,22951.33000000,23008.22000000,7874.81798000,181384552.49384470,240062,3789.08625000,87279123.24398130,0,1674856800000,1674860399999
2023-01-27 22:00:00,2023-01-27 22:59:59.999,23108.82000000,23196.24000000,23050.00000000,23080.88000000,9672.02966000,223745565.61968200,284772,4588.07305000,106142309.35610770,0,1674853200000,1674856799999
2023-01-27 21:00:00,2023-01-27 21:59:59.999,23253.06000000,23500.00000000,23016.79000000,23108.82000000,27561.53877000,641434057.89505910,613721,13714.70145000,319227955.93146550,0,1674849600000,1674853199999
2023-01-27 20:00:00,2023-01-27 20:59:59.999,23183.91000000,23284.32000000,23158.23000000,23253.06000000,8717.05570000,202290254.10700700,242222,4666.74274000,108309270.60453680,0,1674846000000,1674849599999
2023-01-27 19:00:00,2023-01-27 19:59:59.999,23204.74000000,23252.63000000,23131.30000000,23183.91000000,10710.31106000,248202302.38207000,299821,5292.74700000,122661250.98485940,0,1674842400000,1674845999999
2023-01-27 18:00:00,2023-01-27 18:59:59.999,23130.75000000,23244.99000000,23077.80000000,23204.74000000,15992.92842000,370328226.51130520,387847,8138.75580000,188468175.56152620,0,1674838800000,1674842399999
2023-01-27 17:00:00,2023-01-27 17:59:59.999,22932.20000000,23144.00000000,22924.01000000,23129.72000000,13594.43178000,313600008.66942250,355895,7096.84158000,163712558.09815390,0,1674835200000,1674838799999
2023-01-27 16:00:00,2023-01-27 16:59:59.999,22967.66000000,23148.00000000,22928.20000000,22933.96000000,21594.88386000,497606480.18011560,509930,10538.59750000,242854757.70257090,0,1674831600000,1674835199999
2023-01-27 15:00:00,2023-01-27 15:59:59.999,22900.53000000,23052.69000000,22841.19000000,22967.66000000,14987.28938000,343669976.32744930,403656,7482.92743000,171602558.77557650,0,1674828000000,1674831599999
2023-01-27 14:00:00,2023-01-27 14:59:59.999,22932.43000000,23022.00000000,22851.08000000,22899.82000000,15909.04637000,364867512.38184670,410070,7890.62362000,180979846.98959560,0,1674824400000,1674827999999
2023-01-27 13:00:00,2023-01-27 13:59:59.999,22967.48000000,22988.49000000,22857.14000000,22932.41000000,10322.05561000,236832542.94279400,269891,5062.98566000,116173149.15816170,0,1674820800000,1674824399999
2023-01-27 12:00:00,2023-01-27 12:59:59.999,22948.98000000,22973.75000000,22915.12000000,22967.47000000,7947.13148000,182351341.13848450,204360,4102.46608000,94137656.35715470,0,1674817200000,1674820799999
2023-01-27 11:00:00,2023-01-27 11:59:59.999,22947.87000000,22989.99000000,22903.03000000,22948.04000000,7133.72336000,163720976.99683400,187090,3599.83195000,82619420.02033950,0,1674813600000,1674817199999
2023-01-27 10:00:00,2023-01-27 10:59:59.999,22964.51000000,22985.88000000,22905.00000000,22947.87000000,7625.15012000,174991391.77419500,197794,3448.19424000,79139064.62828910,0,1674810000000,1674813599999
2023-01-27 09:00:00,2023-01-27 09:59:59.999,23072.29000000,23083.87000000,22925.10000000,22964.51000000,10846.11417000,249400266.54142350,281981,5212.30707000,119855913.95703940,0,1674806400000,1674809999999
2023-01-27 08:00:00,2023-01-27 08:59:59.999,23002.48000000,23081.83000000,22934.35000000,23072.77000000,9935.35465000,228618507.42451970,241031,4993.76316000,114910724.22072770,0,1674802800000,1674806399999
2023-01-27 07:00:00,2023-01-27 07:59:59.999,23034.92000000,23054.96000000,22970.00000000,23002.92000000,9903.44269000,227851498.13930350,237835,4930.83673000,113450117.65764370,0,1674799200000,1674802799999
2023-01-27 06:00:00,2023-01-27 06:59:59.999,22802.30000000,23100.00000000,22796.95000000,23034.92000000,12715.19394000,291450371.21750960,272009,6579.65965000,150818100.74140530,0,1674795600000,1674799199999
2023-01-27 05:00:00,2023-01-27 05:59:59.999,22772.20000000,22858.22000000,22760.64000000,22802.81000000,6170.87432000,140781648.31100110,159147,3103.26204000,70797979.03171090,0,1674792000000,1674795599999
2023-01-27 04:00:00,2023-01-27 04:59:59.999,22781.67000000,22843.29000000,22761.49000000,22772.62000000,6934.89115000,158190149.32647830,172931,3356.14089000,76557833.66674330,0,1674788400000,1674791999999
2023-01-27 03:00:00,2023-01-27 03:59:59.999,22647.44000000,22815.40000000,22602.85000000,22781.67000000,10444.72509000,237533163.31505770,254933,5331.56933000,121247584.36531100,0,1674784800000,1674788399999
2023-01-27 02:00:00,2023-01-27 02:59:59.999,22925.08000000,22968.73000000,22534.88000000,22647.48000000,18777.70517000,427080680.28115350,410503,9062.44124000,206115741.76363960,0,1674781200000,1674784799999
2023-01-27 01:00:00,2023-01-27 01:59:59.999,23009.65000000,23076.62000000,22897.02000000,22925.50000000,10025.55781000,230407973.07609150,272053,4914.99308000,112966401.71584760,0,1674777600000,1674781199999
2023-01-27 00:00:00,2023-01-27 00:59:59.999,23004.81000000,23036.30000000,22967.30000000,23009.65000000,6026.38535000,138635121.98857770,188073,2997.08508000,68950680.84610200,0,1674774000000,1674777599999
2023-01-26 23:00:00,2023-01-26 23:59:59.999,23081.78000000,23150.00000000,22989.36000000,23003.79000000,6241.33424000,143937212.25952680,192213,3104.24663000,71598040.02587880,0,1674770400000,1674773999999
2023-01-26 22:00:00,2023-01-26 22:59:59.999,23110.98000000,23121.32000000,22963.07000000,23081.77000000,8416.36973000,193954157.78179280,241639,4113.63985000,94806212.90943970,0,1674766800000,1674770399999
2023-01-26 21:00:00,2023-01-26 21:59:59.999,23068.57000000,23195.00000000,23037.00000000,23112.57000000,9669.55094000,223350752.30249560,285499,4968.52697000,114772830.65268730,0,1674763200000,1674766799999
2023-01-26 20:00:00,2023-01-26 20:59:59.999,23038.01000000,23091.70000000,22980.87000000,23070.00000000,7455.18397000,171791389.26488660,236770,3737.54772000,86129174.44044100,0,1674759600000,1674763199999
2023-01-26 19:00:00,2023-01-26 19:59:59.999,22983.25000000,23106.51000000,22959.00000000,23037.16000000,10194.87190000,234897554.98945830,290217,5119.19064000,117956218.09057610,0,1674756000000,1674759599999
2023-01-26 18:00:00,2023-01-26 18:59:59.999,23003.33000000,23062.77000000,22958.50000000,22982.85000000,9892.04898000,227664333.36632820,276079,4787.55398000,110190152.03248060,0,1674752400000,1674755999999
2023-01-26 17:00:00,2023-01-26 17:59:59.999,22955.16000000,23032.16000000,22853.81000000,23003.98000000,16062.04634000,368944863.78250900,430840,7922.32143000,181989468.81773600,0,1674748800000,1674752399999
2023-01-26 16:00:00,2023-01-26 16:59:59.999,23037.23000000,23179.38000000,22901.00000000,22958.02000000,21930.21844000,505777246.09054070,486007,10644.96930000,245520873.18538100,0,1674745200000,1674748799999
2023-01-26 15:00:00,2023-01-26 15:59:59.999,23127.49000000,23250.00000000,22922.00000000,23039.35000000,25786.18933000,595974619.30789230,532285,13062.63294000,301931516.44301700,0,1674741600000,1674745199999
2023-01-26 14:00:00,2023-01-26 14:59:59.999,23120.96000000,23154.21000000,22880.95000000,23128.35000000,20626.57133000,475660473.68579500,461378,10049.77025000,231764390.34667690,0,1674738000000,1674741599999
2023-01-26 13:00:00,2023-01-26 13:59:59.999,22992.09000000,23147.98000000,22962.20000000,23120.96000000,12845.25586000,296206443.45769540,316762,6555.44817000,151172702.05527230,0,1674734400000,1674737999999
2023-01-26 12:00:00,2023-01-26 12:59:59.999,22939.26000000,22993.90000000,22895.48000000,22992.94000000,8135.87839000,186742491.45988800,219072,4172.01752000,95763300.48949890,0,1674730800000,1674734399999
2023-01-26 11:00:00,2023-01-26 11:59:59.999,22970.70000000,22995.72000000,22850.01000000,22939.26000000,11848.43077000,271741368.72090900,287288,5694.33999000,130602249.70703620,0,1674727200000,1674730799999
2023-01-26 10:00:00,2023-01-26 10:59:59.999,23003.11000000,23036.69000000,22900.00000000,22970.70000000,9896.50864000,227401169.16418520,251335,4821.03381000,110785265.57692380,0,1674723600000,1674727199999
2023-01-26 09:00:00,2023-01-26 09:59:59.999,22965.81000000,23048.49000000,22923.56000000,23003.87000000,9445.42740000,217249068.45936990,247059,4727.70212000,108746881.17450880,0,1674720000000,1674723599999
2023-01-26 08:00:00,2023-01-26 08:59:59.999,23088.63000000,23096.78000000,22951.27000000,22966.73000000,10343.21037000,238069641.81216130,253119,4998.93139000,115064409.50949070,0,1674716400000,1674719999999
2023-01-26 07:00:00,2023-01-26 07:59:59.999,23148.26000000,23164.11000000,22897.17000000,23087.87000000,17426.84588000,401657783.30318930,370318,8473.86624000,195319504.02608860,0,1674712800000,1674716399999
2023-01-26 06:00:00,2023-01-26 06:59:59.999,23178.70000000,23192.47000000,23130.55000000,23147.48000000,8116.17411000,187984077.11040480,204456,4033.20781000,93417147.25470860,0,1674709200000,1674712799999
2023-01-26 05:00:00,2023-01-26 05:59:59.999,23136.16000000,23197.80000000,23105.35000000,23179.35000000,9398.71102000,217601703.15592710,229062,4818.70141000,111566061.57200770,0,1674705600000,1674709199999
2023-01-26 04:00:00,2023-01-26 04:59:59.999,23178.98000000,23231.89000000,23104.67000000,23136.16000000,10049.36738000,232831226.62010720,247067,4977.77434000,115332469.77891190,0,1674702000000,1674705599999
2023-01-26 03:00:00,2023-01-26 03:59:59.999,23163.24000000,23265.00000000,23137.79000000,23178.98000000,10376.80720000,240719226.05839960,257497,5147.79491000,119421519.93103160,0,1674698400000,1674701999999
2023-01-26 02:00:00,2023-01-26 02:59:59.999,23240.42000000,23247.00000000,23133.49000000,23163.24000000,12552.91940000,291187187.31674090,297866,6044.01100000,140205739.21273620,0,1674694800000,1674698399999
2023-01-26 01:00:00,2023-01-26 01:59:59.999,23060.42000000,23282.47000000,23041.14000000,23240.42000000,16188.12884000,374613356.87914750,379185,8212.76991000,190057462.97254300,0,1674691200000,1674694799999
2023-01-26 00:00:00,2023-01-26 00:59:59.999,22933.23000000,23212.00000000,22886.40000000,23060.94000000,19213.24945000,443211442.19553370,465132,9569.50707000,220754362.90473840,0,1674687600000,1674691199999
2023-01-25 23:00:00,2023-01-25 23:59:59.999,23592.56000000,23816.73000000,22816.66000000,22932.20000000,28641.81816000,669319206.72932960,699595,13889.43591000,324658076.34368380,0,1674684000000,1674687599999
2023-01-25 22:00:00,2023-01-25 22:59:59.999,22935.92000000,23700.00000000,22832.38000000,23592.55000000,31154.76165000,721664162.99667390,681700,16375.62767000,379387509.70311090,0,1674680400000,1674683999999
2023-01-25 21:00:00,2023-01-25 21:59:59.999,22749.97000000,22950.91000000,22749.93000000,22938.09000000,20417.82756000,467184639.73463040,437621,10507.96379000,240438244.83810600,0,1674676800000,1674680399999
2023-01-25 20:00:00,2023-01-25 20:59:59.999,22724.90000000,22765.30000000,22651.75000000,22748.86000000,12624.58451000,286718946.64596430,291351,6452.81399000,146561920.25493940,0,1674673200000,1674676799999
2023-01-25 19:00:00,2023-01-25 19:59:59.999,22569.11000000,22726.43000000,22555.44000000,22724.90000000,11231.17550000,254285135.99263650,268725,5620.94065000,127271630.56238250,0,1674669600000,1674673199999
2023-01-25 18:00:00,2023-01-25 18:59:59.999,22629.75000000,22653.93000000,22510.00000000,22568.94000000,11718.39873000,264570824.96433800,276746,5716.30469000,129064013.68685800,0,1674666000000,1674669599999
2023-01-25 17:00:00,2023-01-25 17:59:59.999,22578.79000000,22690.44000000,22516.98000000,22629.75000000,15332.31405000,346707242.86488370,358389,7655.48954000,173119269.25386650,0,1674662400000,1674665999999
2023-01-25 16:00:00,2023-01-25 16:59:59.999,22435.47000000,22606.35000000,22335.00000000,22577.86000000,24088.09308000,542042888.21408080,474915,12180.38131000,274105583.31243510,0,1674658800000,1674662399999
2023-01-25 15:00:00,2023-01-25 15:59:59.999,22595.08000000,22625.73000000,22415.35000000,22435.47000000,21076.44743000,474945422.81200400,449592,10231.12743000,230572817.38525620,0,1674655200000,1674658799999
2023-01-25 14:00:00,2023-01-25 14:59:59.999,22694.22000000,22729.99000000,22565.01000000,22595.72000000,10785.18821000,244327248.40262280,293950,5339.44998000,120970000.77870120,0,1674651600000,1674655199999
2023-01-25 13:00:00,2023-01-25 13:59:59.999,22598.45000000,22745.00000000,22591.70000000,22694.23000000,14564.02397000,330440514.28045370,345209,7485.63533000,169839905.10054350,0,1674648000000,1674651599999
2023-01-25 12:00:00,2023-01-25 12:59:59.999,22610.91000000,22628.42000000,22561.18000000,22598.47000000,7114.50494000,160802556.78824880,201005,3489.51178000,78871779.17263000,0,1674644400000,1674647999999
2023-01-25 11:00:00,2023-01-25 11:59:59.999,22607.26000000,22630.78000000,22475.00000000,22611.90000000,13147.50834000,296766528.55004450,301974,6472.68462000,146103878.82263220,0,1674640800000,1674644399999
2023-01-25 10:00:00,2023-01-25 10:59:59.999,22659.71000000,22709.73000000,22570.76000000,22607.26000000,10756.71092000,243581280.77891070,278833,5283.80946000,119651322.80573410,0,1674637200000,1674640799999
2023-01-25 09:00:00,2023-01-25 09:59:59.999,22711.85000000,22739.11000000,22655.67000000,22659.72000000,7981.88832000,181130367.10269860,215772,3807.14501000,86395104.07292030,0,1674633600000,1674637199999
2023-01-25 08:00:00,2023-01-25 08:59:59.999,22713.59000000,22772.00000000,22694.79000000,22712.45000000,7723.70406000,175534388.71383540,208812,3782.71699000,85971691.50618600,0,1674630000000,1674633599999
2023-01-25 07:00:00,2023-01-25 07:59:59.999,22671.42000000,22739.18000000,22634.86000000,22713.76000000,7677.15225000,174200149.16951760,219186,3770.42960000,85556646.18933120,0,1674626400000,1674629999999
2023-01-25 06:00:00,2023-01-25 06:59:59.999,22625.32000000,22737.58000000,22606.04000000,22670.72000000,8150.81054000,184709537.64809930,207682,4036.54987000,91476484.50268610,0,1674622800000,1674626399999
2023-01-25 05:00:00,2023-01-25 05:59:59.999,22643.04000000,22658.64000000,22620.12000000,22624.83000000,6541.56707000,148099016.48819320,172875,3260.69276000,73822408.97874880,0,1674619200000,1674622799999
2023-01-25 04:00:00,2023-01-25 04:59:59.999,22550.24000000,22650.00000000,22535.09000000,22643.61000000,8574.90169000,193845130.31460200,202978,4345.75494000,98237820.31695010,0,1674615600000,1674619199999
2023-01-25 03:00:00,2023-01-25 03:59:59.999,22491.58000000,22597.64000000,22481.31000000,22549.89000000,9228.51617000,208073052.00875490,214524,4559.28070000,102798120.46461710,0,1674612000000,1674615599999
2023-01-25 02:00:00,2023-01-25 02:59:59.999,22651.23000000,22665.58000000,22300.00000000,22490.64000000,20404.83877000,458697523.17534810,408653,9977.42554000,224296709.76726830,0,1674608400000,1674611999999
2023-01-25 01:00:00,2023-01-25 01:59:59.999,22631.94000000,22715.06000000,22498.00000000,22652.23000000,17892.84686000,404733152.54443270,385227,8837.22252000,199896473.24079170,0,1674604800000,1674608399999
2023-01-25 00:00:00,2023-01-25 00:59:59.999,22755.47000000,22786.96000000,22462.93000000,22632.89000000,20732.85190000,468882952.40506290,451586,9948.79062000,225015219.74397380,0,1674601200000,1674604799999
2023-01-24 23:00:00,2023-01-24 23:59:59.999,22902.84000000,22929.63000000,22669.42000000,22755.52000000,16704.72195000,380947814.41025250,399150,8056.40760000,183749411.80271440,0,1674597600000,1674601199999
2023-01-24 22:00:00,2023-01-24 22:59:59.999,23009.30000000,23080.45000000,22818.02000000,22902.84000000,12787.60829000,293722103.99883270,320787,6187.11803000,142125847.22486690,0,1674594000000,1674597599999
2023-01-24 21:00:00,2023-01-24 21:59:59.999,23017.73000000,23040.27000000,22879.08000000,23010.34000000,12069.37161000,277220170.42035980,313932,5923.09901000,136057576.39241520,0,1674590400000,1674593999999
2023-01-24 20:00:00,2023-01-24 20:59:59.999,23000.00000000,23079.00000000,22961.85000000,23018.53000000,9156.88769000,210668489.21257210,246787,4600.46608000,105846854.99859570,0,1674586800000,1674590399999
2023-01-24 19:00:00,2023-01-24 19:59:59.999,22913.49000000,23050.00000000,22877.19000000,22999.85000000,12618.86498000,290055741.56697510,318727,6344.21217000,145828182.86262700,0,1674583200000,1674586799999
2023-01-24 18:00:00,2023-01-24 18:59:59.999,22875.18000000,22927.37000000,22785.59000000,22913.49000000,12103.89133000,276920877.31927840,318670,5968.32707000,136557989.88188210,0,1674579600000,1674583199999
2023-01-24 17:00:00,2023-01-24 17:59:59.999,22931.36000000,22949.26000000,22841.48000000,22875.18000000,10325.67171000,236460516.27389360,292557,4864.16824000,111394681.42548120,0,1674576000000,1674579599999
2023-01-24 16:00:00,2023-01-24 16:59:59.999,22859.10000000,22959.88000000,22750.01000000,22931.36000000,18056.79224000,412988671.69154850,436563,9022.54953000,206365824.86838530,0,1674572400000,1674575999999
2023-01-24 15:00:00,2023-01-24 15:59:59.999,22860.37000000,22961.18000000,22711.00000000,22859.10000000,23597.17727000,539327385.61393190,540527,11728.33531000,268079795.50886320,0,1674568800000,1674572399999
2023-01-24 14:00:00,2023-01-24 14:59:59.999,22963.20000000,23016.80000000,22785.01000000,22859.93000000,13527.09578000,309801365.12712800,362576,6489.97789000,148648631.42979750,0,1674565200000,1674568799999
2023-01-24 13:00:00,2023-01-24 13:59:59.999,22917.11000000,23035.31000000,22882.09000000,22964.13000000,9509.92112000,218300102.68118210,269949,4804.27272000,110281743.51373780,0,1674561600000,1674565199999
2023-01-24 12:00:00,2023-01-24 12:59:59.999,22902.51000000,22933.32000000,22866.23000000,22917.66000000,7962.21202000,182376396.22925230,227319,3984.32333000,91265354.24026670,0,1674558000000,1674561599999
2023-01-24 11:00:00,2023-01-24 11:59:59.999,22852.21000000,22942.70000000,22846.12000000,22902.51000000,9958.06109000,228084382.12968600,254385,4901.98713000,112277078.60330650,0,1674554400000,1674557999999
2023-01-24 10:00:00,2023-01-24 10:59:59.999,23052.67000000,23058.29000000,22770.00000000,22852.79000000,20640.46218000,472639490.90502570,456903,9837.56746000,225271892.29267390,0,1674550800000,1674554399999
2023-01-24 09:00:00,2023-01-24 09:59:59.999,23054.70000000,23090.25000000,23033.80000000,23053.12000000,7524.42334000,173522891.57348830,216501,3743.85378000,86340962.55471380,0,1674547200000,1674550799999
2023-01-24 08:00:00,2023-01-24 08:59:59.999,23094.85000000,23128.99000000,23006.98000000,23054.08000000,8474.34273000,195595177.43573940,212030,4146.67452000,95709830.09534830,0,1674543600000,1674547199999
2023-01-24 07:00:00,2023-01-24 07:59:59.999,23118.44000000,23155.82000000,23062.55000000,23095.63000000,8342.92836000,192886623.96828070,219221,4117.44061000,95196928.63978650,0,1674540000000,1674543599999
2023-01-24 06:00:00,2023-01-24 06:59:59.999,23072.17000000,23162.20000000,23026.01000000,23118.17000000,10378.18623000,239682286.53675750,255301,5155.48000000,119064986.66361180,0,1674536400000,1674539999999
2023-01-24 05:00:00,2023-01-24 05:59:59.999,23079.87000000,23121.66000000,23062.82000000,23072.15000000,7254.73594000,167486601.58498950,218926,3498.56881000,80772129.88791900,0,1674532800000,1674536399999
2023-01-24 04:00:00,2023-01-24 04:59:59.999,23036.68000000,23084.00000000,23002.31000000,23079.27000000,7778.93895000,179240457.03778640,214656,4013.12417000,92471479.41429880,0,1674529200000,1674532799999
2023-01-24 03:00:00,2023-01-24 03:59:59.999,23088.48000000,23144.76000000,23036.27000000,23036.68000000,11237.86878000,259525457.25406440,281790,5556.06218000,128318245.41472140,0,1674525600000,1674529199999
2023-01-24 02:00:00,2023-01-24 02:59:59.999,22985.52000000,23105.52000000,22930.12000000,23089.46000000,11340.91396000,260895305.65255120,285726,5745.24870000,132178861.83939280,0,1674522000000,1674525599999
2023-01-24 01:00:00,2023-01-24 01:59:59.999,22917.81000000,23009.79000000,22864.67000000,22986.44000000,11074.85309000,254201701.54520240,281015,5601.78860000,128587832.83920010,0,1674518400000,1674521999999
2023-01-24 00:00:00,2023-01-24 00:59:59.999,22925.32000000,22959.92000000,22869.12000000,22916.45000000,7046.85693000,161506489.51965370,182318,3496.32124000,80133991.60992250,0,1674514800000,1674518399999
2023-01-23 23:00:00,2023-01-23 23:59:59.999,22996.82000000,23034.46000000,22852.01000000,22925.32000000,6452.02899000,148192775.27415100,182897,3034.70890000,69710168.31579760,0,1674511200000,1674514799999
2023-01-23 22:00:00,2023-01-23 22:59:59.999,23020.53000000,23044.56000000,22937.54000000,22996.00000000,8430.26746000,193706094.93157760,195620,4198.13400000,96465521.45446050,0,1674507600000,1674511199999
2023-01-23 21:00:00,2023-01-23 21:59:59.999,22792.47000000,23034.90000000,22753.71000000,23022.64000000,12412.72474000,283842188.60707370,281703,6412.25647000,146640452.09891220,0,1674504000000,1674507599999
2023-01-23 20:00:00,2023-01-23 20:59:59.999,22935.95000000,22967.99000000,22654.00000000,22792.47000000,20796.10381000,474485723.77932620,447379,9996.09916000,228093841.70304820,0,1674500400000,1674503999999
2023-01-23 19:00:00,2023-01-23 19:59:59.999,23065.22000000,23180.00000000,22862.07000000,22936.20000000,20704.31550000,477826876.84419050,436284,10312.15762000,238013813.77665770,0,1674496800000,1674500399999
2023-01-23 18:00:00,2023-01-23 18:59:59.999,22911.86000000,23067.86000000,22850.15000000,23065.22000000,14053.85121000,322074463.78717110,342270,7219.21995000,165467844.53091610,0,1674493200000,1674496799999
2023-01-23 17:00:00,2023-01-23 17:59:59.999,22855.44000000,22935.78000000,22765.27000000,22911.17000000,15724.16437000,359689629.91917460,373104,7948.56400000,181832832.53575100,0,1674489600000,1674493199999
2023-01-23 16:00:00,2023-01-23 16:59:59.999,22627.71000000,22920.00000000,22586.68000000,22853.14000000,25773.01312000,587102107.60719720,534387,13023.06907000,296668676.20937130,0,1674486000000,1674489599999
2023-01-23 15:00:00,2023-01-23 15:59:59.999,22799.89000000,23115.00000000,22500.00000000,22622.05000000,26695.67737000,608777386.78794700,551146,13263.30604000,302550698.24206670,0,1674482400000,1674485999999
2023-01-23 14:00:00,2023-01-23 14:59:59.999,22911.60000000,22939.49000000,22668.43000000,22798.41000000,16043.49764000,366340715.57336750,371001,7677.93466000,175333943.61123040,0,1674478800000,1674482399999
2023-01-23 13:00:00,2023-01-23 13:59:59.999,22904.58000000,22978.00000000,22808.90000000,22910.74000000,11855.32051000,271448191.60247980,313933,5828.54947000,133460411.29903360,0,1674475200000,1674478799999
2023-01-23 12:00:00,2023-01-23 12:59:59.999,22909.95000000,22930.00000000,22826.23000000,22904.58000000,10145.71683000,232107010.24179510,258712,4946.90970000,113177330.17332750,0,1674471600000,1674475199999
2023-01-23 11:00:00,2023-01-23 11:59:59.999,22784.85000000,22957.25000000,22764.91000000,22909.95000000,12356.08774000,282722601.51769460,327743,6344.77344000,145174138.50004600,0,1674468000000,1674471599999
2023-01-23 10:00:00,2023-01-23 10:59:59.999,22719.28000000,22788.00000000,22703.26000000,22784.18000000,6806.10380000,154852241.68789540,218682,3457.00459000,78657619.23899340,0,1674464400000,1674467999999
2023-01-23 09:00:00,2023-01-23 09:59:59.999,22696.61000000,22769.53000000,22662.38000000,22719.28000000,8958.38632000,203569117.22409180,274462,4520.98743000,102738231.14244390,0,1674460800000,1674464399999
2023-01-23 08:00:00,2023-01-23 08:59:59.999,22773.92000000,22786.00000000,22600.14000000,22695.90000000,10682.10567000,242588960.67806890,282615,5073.04298000,115210706.87585650,0,1674457200000,1674460799999
2023-01-23 07:00:00,2023-01-23 07:59:59.999,22724.48000000,22794.33000000,22691.66000000,22773.33000000,7916.96653000,180098508.20660450,223382,3881.45399000,88300378.78232270,0,1674453600000,1674457199999
2023-01-23 06:00:00,2023-01-23 06:59:59.999,22758.32000000,22769.71000000,22706.25000000,22723.63000000,7182.02647000,163296529.22629810,209803,3618.08642000,82265024.64126290,0,1674450000000,1674453599999
2023-01-23 05:00:00,2023-01-23 05:59:59.999,22661.02000000,22759.49000000,22659.12000000,22758.32000000,7413.16663000,168377827.69923920,216104,3754.63980000,85282276.53497110,0,1674446400000,1674449999999
2023-01-23 04:00:00,2023-01-23 04:59:59.999,22752.71000000,22771.14000000,22646.43000000,22661.02000000,9610.87165000,218217148.89938170,258545,4624.54409000,105002832.13763850,0,1674442800000,1674446399999
2023-01-23 03:00:00,2023-01-23 03:59:59.999,22699.37000000,22757.65000000,22690.30000000,22752.05000000,6370.10252000,144798045.52735330,208908,3238.44746000,73614243.01539230,0,1674439200000,1674442799999
2023-01-23 02:00:00,2023-01-23 02:59:59.999,22744.83000000,22826.46000000,22690.30000000,22699.37000000,8632.03099000,196490618.57990830,248697,4253.67586000,96831636.90238880,0,1674435600000,1674439199999
2023-01-23 01:00:00,2023-01-23 01:59:59.999,22706.02000000,22811.15000000,22660.67000000,22745.28000000,11526.99258000,262080042.25403990,318960,5730.82302000,130301091.15179880,0,1674432000000,1674435599999
2023-01-23 00:00:00,2023-01-23 00:59:59.999,22676.48000000,22773.89000000,22641.11000000,22707.88000000,10545.30195000,239497459.91195600,235166,5256.39788000,119386015.00766210,0,1674428400000,1674431999999
2023-01-22 23:00:00,2023-01-22 23:59:59.999,22585.38000000,22698.00000000,22536.26000000,22676.48000000,6896.86211000,155841762.80962000,182300,3479.80644000,78635287.02374880,0,1674424800000,1674428399999
2023-01-22 22:00:00,2023-01-22 22:59:59.999,22459.46000000,22639.71000000,22317.00000000,22585.37000000,16210.74983000,364231321.26161030,364665,8124.72003000,182567647.39793820,0,1674421200000,1674424799999
2023-01-22 21:00:00,2023-01-22 21:59:59.999,22721.88000000,22736.00000000,22292.37000000,22459.46000000,24946.44483000,562053622.01287220,522583,12135.22046000,273420602.48940260,0,1674417600000,1674421199999
